Gate_to_Gate_Ratio, NP_Ratio_1, NP_Ratio_2, Buffer_Gate_Delay
             3.800,      1.400,      1.600, 5.40E+00
             3.800,      1.400,      1.600, 5.40E+00
             3.800,      1.400,      1.600, 5.40E+00
             3.800,      1.410,      1.600, 5.40E+00
             3.800,      1.420,      1.600, 5.40E+00
             3.800,      1.420,      1.600, 5.40E+00
             3.800,      1.430,      1.600, 5.40E+00
             3.800,      1.440,      1.600, 5.40E+00
             3.800,      1.440,      1.600, 5.40E+00
             3.800,      1.450,      1.600, 5.40E+00
             3.800,      1.480,      1.600, 5.40E+00
             3.800,      1.500,      1.600, 5.40E+00
             3.800,      1.500,      1.600, 5.40E+00
             3.800,      1.500,      1.600, 5.40E+00
             3.800,      1.520,      1.600, 5.40E+00
             3.800,      1.600,      1.600, 5.40E+00
             3.800,      1.380,      1.610, 5.41E+00
             3.800,      1.390,      1.610, 5.41E+00
             3.800,      1.400,      1.610, 5.41E+00
             3.800,      1.410,      1.610, 5.41E+00
             3.800,      1.420,      1.610, 5.41E+00
             3.800,      1.430,      1.610, 5.41E+00
             3.800,      1.440,      1.610, 5.41E+00
             3.800,      1.450,      1.610, 5.41E+00
             3.800,      1.100,      1.620, 5.42E+00
             3.800,      1.200,      1.620, 5.42E+00
             3.800,      1.300,      1.620, 5.42E+00
             3.800,      1.380,      1.620, 5.42E+00
             3.800,      1.380,      1.620, 5.42E+00
             3.800,      1.390,      1.620, 5.42E+00
             3.800,      1.400,      1.620, 5.42E+00
             3.800,      1.400,      1.620, 5.42E+00
             3.800,      1.400,      1.620, 5.42E+00
             3.800,      1.410,      1.620, 5.42E+00
             3.800,      1.420,      1.620, 5.42E+00
             3.800,      1.420,      1.620, 5.42E+00
             3.800,      1.430,      1.620, 5.42E+00
             3.800,      1.440,      1.620, 5.42E+00
             3.800,      1.440,      1.620, 5.42E+00
             3.800,      1.450,      1.620, 5.42E+00
             3.800,      1.480,      1.620, 5.42E+00
             3.800,      1.500,      1.620, 5.42E+00
             3.800,      1.500,      1.620, 5.42E+00
             3.800,      1.520,      1.620, 5.42E+00
             3.800,      1.600,      1.620, 5.42E+00
             3.800,      1.100,      1.640, 5.44E+00
             3.800,      1.200,      1.640, 5.44E+00
             3.800,      1.300,      1.640, 5.44E+00
             3.800,      1.380,      1.640, 5.44E+00
             3.800,      1.380,      1.640, 5.44E+00
             3.800,      1.390,      1.640, 5.44E+00
             3.800,      1.400,      1.640, 5.44E+00
             3.800,      1.400,      1.640, 5.44E+00
             3.800,      1.400,      1.640, 5.44E+00
             3.800,      1.410,      1.640, 5.44E+00
             3.800,      1.420,      1.640, 5.44E+00
             3.800,      1.420,      1.640, 5.44E+00
             3.800,      1.430,      1.640, 5.44E+00
             3.800,      1.440,      1.640, 5.44E+00
             3.800,      1.440,      1.640, 5.44E+00
             3.800,      1.450,      1.640, 5.44E+00
             3.800,      1.480,      1.640, 5.44E+00
             3.800,      1.500,      1.640, 5.44E+00
             3.800,      1.500,      1.640, 5.44E+00
             3.800,      1.520,      1.640, 5.44E+00
             3.800,      1.600,      1.640, 5.44E+00
             3.800,      1.100,      1.680, 5.48E+00
             3.800,      1.200,      1.680, 5.48E+00
             3.800,      1.300,      1.680, 5.48E+00
             3.800,      1.380,      1.680, 5.48E+00
             3.800,      1.400,      1.680, 5.48E+00
             3.800,      1.400,      1.680, 5.48E+00
             3.800,      1.420,      1.680, 5.48E+00
             3.800,      1.440,      1.680, 5.48E+00
             3.800,      1.480,      1.680, 5.48E+00
             3.800,      1.500,      1.680, 5.48E+00
             3.800,      1.500,      1.680, 5.48E+00
             3.800,      1.520,      1.680, 5.48E+00
             3.800,      1.600,      1.680, 5.48E+00
             3.800,      1.000,      1.700, 5.50E+00
             3.800,      1.100,      1.700, 5.50E+00
             3.800,      1.100,      1.700, 5.50E+00
             3.800,      1.200,      1.700, 5.50E+00
             3.800,      1.200,      1.700, 5.50E+00
             3.800,      1.300,      1.700, 5.50E+00
             3.800,      1.300,      1.700, 5.50E+00
             3.800,      1.380,      1.700, 5.50E+00
             3.800,      1.400,      1.700, 5.50E+00
             3.800,      1.400,      1.700, 5.50E+00
             3.800,      1.400,      1.700, 5.50E+00
             3.800,      1.420,      1.700, 5.50E+00
             3.800,      1.440,      1.700, 5.50E+00
             3.800,      1.480,      1.700, 5.50E+00
             3.800,      1.500,      1.700, 5.50E+00
             3.800,      1.500,      1.700, 5.50E+00
             3.800,      1.500,      1.700, 5.50E+00
             3.800,      1.520,      1.700, 5.50E+00
             3.800,      1.600,      1.700, 5.50E+00
             3.800,      1.100,      1.720, 5.52E+00
             3.800,      1.200,      1.720, 5.52E+00
             3.800,      1.300,      1.720, 5.52E+00
             3.800,      1.380,      1.720, 5.52E+00
             3.800,      1.400,      1.720, 5.52E+00
             3.800,      1.400,      1.720, 5.52E+00
             3.800,      1.420,      1.720, 5.52E+00
             3.800,      1.440,      1.720, 5.52E+00
             3.800,      1.480,      1.720, 5.52E+00
             3.800,      1.500,      1.720, 5.52E+00
             3.800,      1.500,      1.720, 5.52E+00
             3.800,      1.520,      1.720, 5.52E+00
             3.800,      1.600,      1.720, 5.52E+00
             3.800,      1.000,      1.800, 5.60E+00
             3.800,      1.100,      1.800, 5.60E+00
             3.800,      1.200,      1.800, 5.60E+00
             3.800,      1.300,      1.800, 5.60E+00
             3.800,      1.400,      1.800, 5.60E+00
             3.800,      1.500,      1.800, 5.60E+00
             3.800,      1.000,      1.900, 5.70E+00
             3.800,      1.100,      1.900, 5.70E+00
             3.800,      1.200,      1.900, 5.70E+00
             3.800,      1.300,      1.900, 5.70E+00
             3.800,      1.400,      1.900, 5.70E+00
             3.800,      1.500,      1.900, 5.70E+00
             3.800,      1.000,      2.000, 5.80E+00
             3.800,      1.100,      2.000, 5.80E+00
             3.800,      1.200,      2.000, 5.80E+00
             3.800,      1.300,      2.000, 5.80E+00
             3.800,      1.400,      2.000, 5.80E+00
             3.800,      1.500,      2.000, 5.80E+00
             3.900,      1.000,      1.500, 5.40E+00
             3.900,      1.100,      1.500, 5.40E+00
             3.900,      1.200,      1.500, 5.40E+00
             3.900,      1.300,      1.500, 5.40E+00
             3.900,      1.400,      1.500, 5.40E+00
             3.900,      1.500,      1.500, 5.40E+00
             3.900,      1.100,      1.580, 5.48E+00
             3.900,      1.200,      1.580, 5.48E+00
             3.900,      1.300,      1.580, 5.48E+00
             3.900,      1.380,      1.580, 5.48E+00
             3.900,      1.380,      1.580, 5.48E+00
             3.900,      1.390,      1.580, 5.48E+00
             3.900,      1.400,      1.580, 5.48E+00
             3.900,      1.400,      1.580, 5.48E+00
             3.900,      1.400,      1.580, 5.48E+00
             3.900,      1.410,      1.580, 5.48E+00
             3.900,      1.420,      1.580, 5.48E+00
             3.900,      1.420,      1.580, 5.48E+00
             3.900,      1.430,      1.580, 5.48E+00
             3.900,      1.440,      1.580, 5.48E+00
             3.900,      1.440,      1.580, 5.48E+00
             3.900,      1.450,      1.580, 5.48E+00
             3.900,      1.480,      1.580, 5.48E+00
             3.900,      1.500,      1.580, 5.48E+00
             3.900,      1.500,      1.580, 5.48E+00
             3.900,      1.520,      1.580, 5.48E+00
             3.900,      1.600,      1.580, 5.48E+00
             3.900,      1.380,      1.590, 5.49E+00
             3.900,      1.390,      1.590, 5.49E+00
             3.900,      1.400,      1.590, 5.49E+00
             3.900,      1.410,      1.590, 5.49E+00
             3.900,      1.420,      1.590, 5.49E+00
             3.900,      1.430,      1.590, 5.49E+00
             3.900,      1.440,      1.590, 5.49E+00
             3.900,      1.450,      1.590, 5.49E+00
             3.900,      1.000,      1.600, 5.50E+00
             3.900,      1.100,      1.600, 5.50E+00
             3.900,      1.100,      1.600, 5.50E+00
             3.900,      1.200,      1.600, 5.50E+00
             3.900,      1.200,      1.600, 5.50E+00
             3.900,      1.300,      1.600, 5.50E+00
             3.900,      1.300,      1.600, 5.50E+00
             3.900,      1.380,      1.600, 5.50E+00
             3.900,      1.380,      1.600, 5.50E+00
             3.900,      1.390,      1.600, 5.50E+00
             3.900,      1.400,      1.600, 5.50E+00
             3.900,      1.400,      1.600, 5.50E+00
             3.900,      1.400,      1.600, 5.50E+00
             3.900,      1.400,      1.600, 5.50E+00
             3.900,      1.410,      1.600, 5.50E+00
             3.900,      1.420,      1.600, 5.50E+00
             3.900,      1.420,      1.600, 5.50E+00
             3.900,      1.430,      1.600, 5.50E+00
             3.900,      1.440,      1.600, 5.50E+00
             3.900,      1.440,      1.600, 5.50E+00
             3.900,      1.450,      1.600, 5.50E+00
             3.900,      1.480,      1.600, 5.50E+00
             3.900,      1.500,      1.600, 5.50E+00
             3.900,      1.500,      1.600, 5.50E+00
             3.900,      1.500,      1.600, 5.50E+00
             3.900,      1.520,      1.600, 5.50E+00
             3.900,      1.600,      1.600, 5.50E+00
             3.900,      1.380,      1.610, 5.51E+00
             3.900,      1.390,      1.610, 5.51E+00
             3.900,      1.400,      1.610, 5.51E+00
             3.900,      1.410,      1.610, 5.51E+00
             3.900,      1.420,      1.610, 5.51E+00
             3.900,      1.430,      1.610, 5.51E+00
             3.900,      1.440,      1.610, 5.51E+00
             3.900,      1.450,      1.610, 5.51E+00
             3.900,      1.100,      1.620, 5.52E+00
             3.900,      1.200,      1.620, 5.52E+00
             3.900,      1.300,      1.620, 5.52E+00
             3.900,      1.380,      1.620, 5.52E+00
             3.900,      1.380,      1.620, 5.52E+00
             3.900,      1.390,      1.620, 5.52E+00
             3.900,      1.400,      1.620, 5.52E+00
             3.900,      1.400,      1.620, 5.52E+00
             3.900,      1.400,      1.620, 5.52E+00
             3.900,      1.410,      1.620, 5.52E+00
             3.900,      1.420,      1.620, 5.52E+00
             3.900,      1.420,      1.620, 5.52E+00
             3.900,      1.430,      1.620, 5.52E+00
             3.900,      1.440,      1.620, 5.52E+00
             3.900,      1.440,      1.620, 5.52E+00
             3.900,      1.450,      1.620, 5.52E+00
             3.900,      1.480,      1.620, 5.52E+00
             3.900,      1.500,      1.620, 5.52E+00
             3.900,      1.500,      1.620, 5.52E+00
             3.900,      1.520,      1.620, 5.52E+00
             3.900,      1.600,      1.620, 5.52E+00
             3.900,      1.100,      1.640, 5.54E+00
             3.900,      1.200,      1.640, 5.54E+00
             3.900,      1.300,      1.640, 5.54E+00
             3.900,      1.380,      1.640, 5.54E+00
             3.900,      1.380,      1.640, 5.54E+00
             3.900,      1.390,      1.640, 5.54E+00
             3.900,      1.400,      1.640, 5.54E+00
             3.900,      1.400,      1.640, 5.54E+00
             3.900,      1.400,      1.640, 5.54E+00
             3.900,      1.410,      1.640, 5.54E+00
             3.900,      1.420,      1.640, 5.54E+00
             3.900,      1.420,      1.640, 5.54E+00
             3.900,      1.430,      1.640, 5.54E+00
             3.900,      1.440,      1.640, 5.54E+00
             3.900,      1.440,      1.640, 5.54E+00
             3.900,      1.450,      1.640, 5.54E+00
             3.900,      1.480,      1.640, 5.54E+00
             3.900,      1.500,      1.640, 5.54E+00
             3.900,      1.500,      1.640, 5.54E+00
             3.900,      1.520,      1.640, 5.54E+00
             3.900,      1.600,      1.640, 5.54E+00
             3.900,      1.100,      1.680, 5.58E+00
             3.900,      1.200,      1.680, 5.58E+00
             3.900,      1.300,      1.680, 5.58E+00
             3.900,      1.380,      1.680, 5.58E+00
             3.900,      1.400,      1.680, 5.58E+00
             3.900,      1.400,      1.680, 5.58E+00
             3.900,      1.420,      1.680, 5.58E+00
             3.900,      1.440,      1.680, 5.58E+00
             3.900,      1.480,      1.680, 5.58E+00
             3.900,      1.500,      1.680, 5.58E+00
             3.900,      1.500,      1.680, 5.58E+00
             3.900,      1.520,      1.680, 5.58E+00
             3.900,      1.600,      1.680, 5.58E+00
             3.900,      1.000,      1.700, 5.60E+00
             3.900,      1.100,      1.700, 5.60E+00
             3.900,      1.100,      1.700, 5.60E+00
             3.900,      1.200,      1.700, 5.60E+00
             3.900,      1.200,      1.700, 5.60E+00
             3.900,      1.300,      1.700, 5.60E+00
             3.900,      1.300,      1.700, 5.60E+00
             3.900,      1.380,      1.700, 5.60E+00
             3.900,      1.400,      1.700, 5.60E+00
             3.900,      1.400,      1.700, 5.60E+00
             3.900,      1.400,      1.700, 5.60E+00
             3.900,      1.420,      1.700, 5.60E+00
             3.900,      1.440,      1.700, 5.60E+00
             3.900,      1.480,      1.700, 5.60E+00
             3.900,      1.500,      1.700, 5.60E+00
             3.900,      1.500,      1.700, 5.60E+00
             3.900,      1.500,      1.700, 5.60E+00
             3.900,      1.520,      1.700, 5.60E+00
             3.900,      1.600,      1.700, 5.60E+00
             3.900,      1.100,      1.720, 5.62E+00
             3.900,      1.200,      1.720, 5.62E+00
             3.900,      1.300,      1.720, 5.62E+00
             3.900,      1.380,      1.720, 5.62E+00
             3.900,      1.400,      1.720, 5.62E+00
             3.900,      1.400,      1.720, 5.62E+00
             3.900,      1.420,      1.720, 5.62E+00
             3.900,      1.440,      1.720, 5.62E+00
             3.900,      1.480,      1.720, 5.62E+00
             3.900,      1.500,      1.720, 5.62E+00
             3.900,      1.500,      1.720, 5.62E+00
             3.900,      1.520,      1.720, 5.62E+00
             3.900,      1.600,      1.720, 5.62E+00
             3.900,      1.000,      1.800, 5.70E+00
             3.900,      1.100,      1.800, 5.70E+00
             3.900,      1.200,      1.800, 5.70E+00
             3.900,      1.300,      1.800, 5.70E+00
             3.900,      1.400,      1.800, 5.70E+00
             3.900,      1.500,      1.800, 5.70E+00
             3.900,      1.000,      1.900, 5.80E+00
             3.900,      1.100,      1.900, 5.80E+00
             3.900,      1.200,      1.900, 5.80E+00
             3.900,      1.300,      1.900, 5.80E+00
             3.900,      1.400,      1.900, 5.80E+00
             3.900,      1.500,      1.900, 5.80E+00
             3.900,      1.000,      2.000, 5.90E+00
             3.900,      1.100,      2.000, 5.90E+00
             3.900,      1.200,      2.000, 5.90E+00
             3.900,      1.300,      2.000, 5.90E+00
             3.900,      1.400,      2.000, 5.90E+00
             3.900,      1.500,      2.000, 5.90E+00
             4.000,      1.000,      1.500, 5.50E+00
             4.000,      1.100,      1.500, 5.50E+00
             4.000,      1.200,      1.500, 5.50E+00
             4.000,      1.300,      1.500, 5.50E+00
             4.000,      1.400,      1.500, 5.50E+00
             4.000,      1.500,      1.500, 5.50E+00
             4.000,      1.100,      1.580, 5.58E+00
             4.000,      1.200,      1.580, 5.58E+00
             4.000,      1.300,      1.580, 5.58E+00
             4.000,      1.380,      1.580, 5.58E+00
             4.000,      1.380,      1.580, 5.58E+00
             4.000,      1.390,      1.580, 5.58E+00
             4.000,      1.400,      1.580, 5.58E+00
             4.000,      1.400,      1.580, 5.58E+00
             4.000,      1.400,      1.580, 5.58E+00
             4.000,      1.410,      1.580, 5.58E+00
             4.000,      1.420,      1.580, 5.58E+00
             4.000,      1.420,      1.580, 5.58E+00
             4.000,      1.430,      1.580, 5.58E+00
             4.000,      1.440,      1.580, 5.58E+00
             4.000,      1.440,      1.580, 5.58E+00
             4.000,      1.450,      1.580, 5.58E+00
             4.000,      1.480,      1.580, 5.58E+00
             4.000,      1.500,      1.580, 5.58E+00
             4.000,      1.500,      1.580, 5.58E+00
             4.000,      1.520,      1.580, 5.58E+00
             4.000,      1.600,      1.580, 5.58E+00
             4.000,      1.380,      1.590, 5.59E+00
             4.000,      1.390,      1.590, 5.59E+00
             4.000,      1.400,      1.590, 5.59E+00
             4.000,      1.410,      1.590, 5.59E+00
             4.000,      1.420,      1.590, 5.59E+00
             4.000,      1.430,      1.590, 5.59E+00
             4.000,      1.440,      1.590, 5.59E+00
             4.000,      1.450,      1.590, 5.59E+00
             4.000,      1.000,      1.600, 5.60E+00
             4.000,      1.100,      1.600, 5.60E+00
             4.000,      1.100,      1.600, 5.60E+00
             4.000,      1.200,      1.600, 5.60E+00
             4.000,      1.200,      1.600, 5.60E+00
             4.000,      1.300,      1.600, 5.60E+00
             4.000,      1.300,      1.600, 5.60E+00
             4.000,      1.380,      1.600, 5.60E+00
             4.000,      1.380,      1.600, 5.60E+00
             4.000,      1.390,      1.600, 5.60E+00
             4.000,      1.400,      1.600, 5.60E+00
             4.000,      1.400,      1.600, 5.60E+00
             4.000,      1.400,      1.600, 5.60E+00
             4.000,      1.400,      1.600, 5.60E+00
             4.000,      1.410,      1.600, 5.60E+00
             4.000,      1.420,      1.600, 5.60E+00
             4.000,      1.420,      1.600, 5.60E+00
             4.000,      1.430,      1.600, 5.60E+00
             4.000,      1.440,      1.600, 5.60E+00
             4.000,      1.440,      1.600, 5.60E+00
             4.000,      1.450,      1.600, 5.60E+00
             4.000,      1.480,      1.600, 5.60E+00
             4.000,      1.500,      1.600, 5.60E+00
             4.000,      1.500,      1.600, 5.60E+00
             4.000,      1.500,      1.600, 5.60E+00
             4.000,      1.520,      1.600, 5.60E+00
             4.000,      1.600,      1.600, 5.60E+00
             4.000,      1.380,      1.610, 5.61E+00
             4.000,      1.390,      1.610, 5.61E+00
             4.000,      1.400,      1.610, 5.61E+00
             4.000,      1.410,      1.610, 5.61E+00
             4.000,      1.420,      1.610, 5.61E+00
             4.000,      1.430,      1.610, 5.61E+00
             4.000,      1.440,      1.610, 5.61E+00
             4.000,      1.450,      1.610, 5.61E+00
             4.000,      1.100,      1.620, 5.62E+00
             4.000,      1.200,      1.620, 5.62E+00
             4.000,      1.300,      1.620, 5.62E+00
             4.000,      1.380,      1.620, 5.62E+00
             4.000,      1.380,      1.620, 5.62E+00
             4.000,      1.390,      1.620, 5.62E+00
             4.000,      1.400,      1.620, 5.62E+00
             4.000,      1.400,      1.620, 5.62E+00
             4.000,      1.400,      1.620, 5.62E+00
             4.000,      1.410,      1.620, 5.62E+00
             4.000,      1.420,      1.620, 5.62E+00
             4.000,      1.420,      1.620, 5.62E+00
             4.000,      1.430,      1.620, 5.62E+00
             4.000,      1.440,      1.620, 5.62E+00
             4.000,      1.440,      1.620, 5.62E+00
             4.000,      1.450,      1.620, 5.62E+00
             4.000,      1.480,      1.620, 5.62E+00
             4.000,      1.500,      1.620, 5.62E+00
             4.000,      1.500,      1.620, 5.62E+00
             4.000,      1.520,      1.620, 5.62E+00
             4.000,      1.600,      1.620, 5.62E+00
             4.000,      1.100,      1.640, 5.64E+00
             4.000,      1.200,      1.640, 5.64E+00
             4.000,      1.300,      1.640, 5.64E+00
             4.000,      1.380,      1.640, 5.64E+00
             4.000,      1.380,      1.640, 5.64E+00
             4.000,      1.390,      1.640, 5.64E+00
             4.000,      1.400,      1.640, 5.64E+00
             4.000,      1.400,      1.640, 5.64E+00
             4.000,      1.400,      1.640, 5.64E+00
             4.000,      1.410,      1.640, 5.64E+00
             4.000,      1.420,      1.640, 5.64E+00
             4.000,      1.420,      1.640, 5.64E+00
             4.000,      1.430,      1.640, 5.64E+00
             4.000,      1.440,      1.640, 5.64E+00
             4.000,      1.440,      1.640, 5.64E+00
             4.000,      1.450,      1.640, 5.64E+00
             4.000,      1.480,      1.640, 5.64E+00
             4.000,      1.500,      1.640, 5.64E+00
             4.000,      1.500,      1.640, 5.64E+00
             4.000,      1.520,      1.640, 5.64E+00
             4.000,      1.600,      1.640, 5.64E+00
             4.000,      1.100,      1.680, 5.68E+00
             4.000,      1.200,      1.680, 5.68E+00
             4.000,      1.300,      1.680, 5.68E+00
             4.000,      1.380,      1.680, 5.68E+00
             4.000,      1.400,      1.680, 5.68E+00
             4.000,      1.400,      1.680, 5.68E+00
             4.000,      1.420,      1.680, 5.68E+00
             4.000,      1.440,      1.680, 5.68E+00
             4.000,      1.480,      1.680, 5.68E+00
             4.000,      1.500,      1.680, 5.68E+00
             4.000,      1.500,      1.680, 5.68E+00
             4.000,      1.520,      1.680, 5.68E+00
             4.000,      1.600,      1.680, 5.68E+00
             4.000,      1.000,      1.700, 5.70E+00
             4.000,      1.100,      1.700, 5.70E+00
             4.000,      1.100,      1.700, 5.70E+00
             4.000,      1.200,      1.700, 5.70E+00
             4.000,      1.200,      1.700, 5.70E+00
             4.000,      1.300,      1.700, 5.70E+00
             4.000,      1.300,      1.700, 5.70E+00
             4.000,      1.380,      1.700, 5.70E+00
             4.000,      1.400,      1.700, 5.70E+00
             4.000,      1.400,      1.700, 5.70E+00
             4.000,      1.400,      1.700, 5.70E+00
             4.000,      1.420,      1.700, 5.70E+00
             4.000,      1.440,      1.700, 5.70E+00
             4.000,      1.480,      1.700, 5.70E+00
             4.000,      1.500,      1.700, 5.70E+00
             4.000,      1.500,      1.700, 5.70E+00
             4.000,      1.500,      1.700, 5.70E+00
             4.000,      1.520,      1.700, 5.70E+00
             4.000,      1.600,      1.700, 5.70E+00
             4.000,      1.100,      1.720, 5.72E+00
             4.000,      1.200,      1.720, 5.72E+00
             4.000,      1.300,      1.720, 5.72E+00
             4.000,      1.380,      1.720, 5.72E+00
             4.000,      1.400,      1.720, 5.72E+00
             4.000,      1.400,      1.720, 5.72E+00
             4.000,      1.420,      1.720, 5.72E+00
             4.000,      1.440,      1.720, 5.72E+00
             4.000,      1.480,      1.720, 5.72E+00
             4.000,      1.500,      1.720, 5.72E+00
             4.000,      1.500,      1.720, 5.72E+00
             4.000,      1.520,      1.720, 5.72E+00
             4.000,      1.600,      1.720, 5.72E+00
             4.000,      1.000,      1.800, 5.80E+00
             4.000,      1.100,      1.800, 5.80E+00
             4.000,      1.200,      1.800, 5.80E+00
             4.000,      1.300,      1.800, 5.80E+00
             4.000,      1.400,      1.800, 5.80E+00
             4.000,      1.500,      1.800, 5.80E+00
             4.000,      1.000,      1.900, 5.90E+00
             4.000,      1.100,      1.900, 5.90E+00
             4.000,      1.200,      1.900, 5.90E+00
             4.000,      1.300,      1.900, 5.90E+00
             4.000,      1.400,      1.900, 5.90E+00
             4.000,      1.500,      1.900, 5.90E+00
             4.000,      1.000,      2.000, 6.00E+00
             4.000,      1.100,      2.000, 6.00E+00
             4.000,      1.200,      2.000, 6.00E+00
             4.000,      1.300,      2.000, 6.00E+00
             4.000,      1.400,      2.000, 6.00E+00
             4.000,      1.500,      2.000, 6.00E+00
             4.100,      1.100,      1.580, 5.68E+00
             4.100,      1.200,      1.580, 5.68E+00
             4.100,      1.300,      1.580, 5.68E+00
             4.100,      1.380,      1.580, 5.68E+00
             4.100,      1.380,      1.580, 5.68E+00
             4.100,      1.390,      1.580, 5.68E+00
             4.100,      1.400,      1.580, 5.68E+00
             4.100,      1.400,      1.580, 5.68E+00
             4.100,      1.400,      1.580, 5.68E+00
             4.100,      1.410,      1.580, 5.68E+00
             4.100,      1.420,      1.580, 5.68E+00
             4.100,      1.420,      1.580, 5.68E+00
             4.100,      1.430,      1.580, 5.68E+00
             4.100,      1.440,      1.580, 5.68E+00
             4.100,      1.440,      1.580, 5.68E+00
             4.100,      1.450,      1.580, 5.68E+00
             4.100,      1.480,      1.580, 5.68E+00
             4.100,      1.500,      1.580, 5.68E+00
             4.100,      1.500,      1.580, 5.68E+00
             4.100,      1.520,      1.580, 5.68E+00
             4.100,      1.600,      1.580, 5.68E+00
             4.100,      1.380,      1.590, 5.69E+00
             4.100,      1.390,      1.590, 5.69E+00
             4.100,      1.400,      1.590, 5.69E+00
             4.100,      1.410,      1.590, 5.69E+00
             4.100,      1.420,      1.590, 5.69E+00
             4.100,      1.430,      1.590, 5.69E+00
             4.100,      1.440,      1.590, 5.69E+00
             4.100,      1.450,      1.590, 5.69E+00
             4.100,      1.100,      1.600, 5.70E+00
             4.100,      1.200,      1.600, 5.70E+00
             4.100,      1.300,      1.600, 5.70E+00
             4.100,      1.380,      1.600, 5.70E+00
             4.100,      1.380,      1.600, 5.70E+00
             4.100,      1.390,      1.600, 5.70E+00
             4.100,      1.400,      1.600, 5.70E+00
             4.100,      1.400,      1.600, 5.70E+00
             4.100,      1.400,      1.600, 5.70E+00
             4.100,      1.410,      1.600, 5.70E+00
             4.100,      1.420,      1.600, 5.70E+00
             4.100,      1.420,      1.600, 5.70E+00
             4.100,      1.430,      1.600, 5.70E+00
             4.100,      1.440,      1.600, 5.70E+00
             4.100,      1.440,      1.600, 5.70E+00
             4.100,      1.450,      1.600, 5.70E+00
             4.100,      1.480,      1.600, 5.70E+00
             4.100,      1.500,      1.600, 5.70E+00
             4.100,      1.500,      1.600, 5.70E+00
             4.100,      1.520,      1.600, 5.70E+00
             4.100,      1.600,      1.600, 5.70E+00
             4.100,      1.380,      1.610, 5.71E+00
             4.100,      1.390,      1.610, 5.71E+00
             4.100,      1.400,      1.610, 5.71E+00
             4.100,      1.410,      1.610, 5.71E+00
             4.100,      1.420,      1.610, 5.71E+00
             4.100,      1.430,      1.610, 5.71E+00
             4.100,      1.440,      1.610, 5.71E+00
             4.100,      1.450,      1.610, 5.71E+00
             4.100,      1.100,      1.620, 5.72E+00
             4.100,      1.200,      1.620, 5.72E+00
             4.100,      1.300,      1.620, 5.72E+00
             4.100,      1.380,      1.620, 5.72E+00
             4.100,      1.380,      1.620, 5.72E+00
             4.100,      1.390,      1.620, 5.72E+00
             4.100,      1.400,      1.620, 5.72E+00
             4.100,      1.400,      1.620, 5.72E+00
             4.100,      1.400,      1.620, 5.72E+00
             4.100,      1.410,      1.620, 5.72E+00
             4.100,      1.420,      1.620, 5.72E+00
             4.100,      1.420,      1.620, 5.72E+00
             4.100,      1.430,      1.620, 5.72E+00
             4.100,      1.440,      1.620, 5.72E+00
             4.100,      1.440,      1.620, 5.72E+00
             4.100,      1.450,      1.620, 5.72E+00
             4.100,      1.480,      1.620, 5.72E+00
             4.100,      1.500,      1.620, 5.72E+00
             4.100,      1.500,      1.620, 5.72E+00
             4.100,      1.520,      1.620, 5.72E+00
             4.100,      1.600,      1.620, 5.72E+00
             4.100,      1.100,      1.640, 5.74E+00
             4.100,      1.200,      1.640, 5.74E+00
             4.100,      1.300,      1.640, 5.74E+00
             4.100,      1.380,      1.640, 5.74E+00
             4.100,      1.380,      1.640, 5.74E+00
             4.100,      1.390,      1.640, 5.74E+00
             4.100,      1.400,      1.640, 5.74E+00
             4.100,      1.400,      1.640, 5.74E+00
             4.100,      1.400,      1.640, 5.74E+00
             4.100,      1.410,      1.640, 5.74E+00
             4.100,      1.420,      1.640, 5.74E+00
             4.100,      1.420,      1.640, 5.74E+00
             4.100,      1.430,      1.640, 5.74E+00
             4.100,      1.440,      1.640, 5.74E+00
             4.100,      1.440,      1.640, 5.74E+00
             4.100,      1.450,      1.640, 5.74E+00
             4.100,      1.480,      1.640, 5.74E+00
             4.100,      1.500,      1.640, 5.74E+00
             4.100,      1.500,      1.640, 5.74E+00
             4.100,      1.520,      1.640, 5.74E+00
             4.100,      1.600,      1.640, 5.74E+00
             4.100,      1.100,      1.680, 5.78E+00
             4.100,      1.200,      1.680, 5.78E+00
             4.100,      1.300,      1.680, 5.78E+00
             4.100,      1.380,      1.680, 5.78E+00
             4.100,      1.400,      1.680, 5.78E+00
             4.100,      1.400,      1.680, 5.78E+00
             4.100,      1.420,      1.680, 5.78E+00
             4.100,      1.440,      1.680, 5.78E+00
             4.100,      1.480,      1.680, 5.78E+00
             4.100,      1.500,      1.680, 5.78E+00
             4.100,      1.500,      1.680, 5.78E+00
             4.100,      1.520,      1.680, 5.78E+00
             4.100,      1.600,      1.680, 5.78E+00
             4.100,      1.100,      1.700, 5.80E+00
             4.100,      1.200,      1.700, 5.80E+00
             4.100,      1.300,      1.700, 5.80E+00
             4.100,      1.380,      1.700, 5.80E+00
             4.100,      1.400,      1.700, 5.80E+00
             4.100,      1.400,      1.700, 5.80E+00
             4.100,      1.420,      1.700, 5.80E+00
             4.100,      1.440,      1.700, 5.80E+00
             4.100,      1.480,      1.700, 5.80E+00
             4.100,      1.500,      1.700, 5.80E+00
             4.100,      1.500,      1.700, 5.80E+00
             4.100,      1.520,      1.700, 5.80E+00
             4.100,      1.600,      1.700, 5.80E+00
             4.100,      1.100,      1.720, 5.82E+00
